word,is_solution,first_entropy
glits,0,4.805416
glitz,0,4.032556
gloam,0,4.647501
gloat,1,5.139804
globe,1,4.779189
globi,0,4.261024
globs,0,4.292150
globy,0,4.182066
glode,0,4.936295
glogg,0,3.028924
gloms,0,4.379779
gloom,1,3.784963
gloop,0,3.849389
glops,0,4.424510
glory,1,4.729057
gloss,1,4.020359
glost,0,4.973943
glout,0,4.779276
glove,1,4.584625
glows,0,4.192986
gloze,0,4.359404
glued,0,4.753351
gluer,0,5.048210
glues,0,4.879627
gluey,0,4.705746
glugs,0,3.642896
glume,0,4.643176
glums,0,4.159737
gluon,0,4.611489
glute,0,5.049426
gluts,0,4.570248
glyph,1,3.928394
gnarl,0,5.027254
gnarr,0,4.393263
gnars,0,4.902868
gnash,1,4.658996
gnats,0,4.828730
gnawn,0,3.562694
gnaws,0,4.231373
gnome,1,4.680926
gnows,0,4.043031
goads,0,4.668424
goafs,0,4.431970
goals,0,5.006346
goary,0,4.953236
goats,0,5.007458
goaty,0,4.844104
goban,0,4.513165
gobar,0,4.791231
gobbi,0,3.320753
gobbo,0,2.723570
gobby,0,3.228611
gobis,0,4.306870
gobos,0,3.579147
godet,0,4.982084
godly,1,4.350537
godso,0,3.807291
goels,0,4.997741
goers,0,5.083065
goest,0,5.153214
goeth,0,4.834056
goety,0,4.784334
gofer,0,4.718859
goffs,0,3.264903
gogga,0,3.033790
gogos,0,3.110873
goier,0,5.290936
going,1,3.883626
gojis,0,3.837404
golds,0,4.445963
goldy,0,4.296453
golem,1,4.796487
goles,0,5.063443
golfs,0,4.211842
golly,1,3.867249
golpe,0,4.900935
golps,0,4.410305
gombo,0,3.245398
gomer,0,4.868529
gompa,0,4.170991
gonad,1,4.698103
gonch,0,4.340456
gonef,0,4.585862
goner,1,5.165851
gongs,0,3.758364
gonia,0,4.763382
gonif,0,4.265982
gonks,0,4.138656
gonna,0,4.050828
gonof,0,3.543386
gonys,0,4.329495
gonzo,0,3.147344
gooby,0,3.444086
goods,0,3.741800
goody,1,3.607209
gooey,1,4.168516
goofs,0,3.505481
goofy,1,3.372803
googs,0,3.136460
gooks,0,3.505349
gooky,0,3.339418
goold,0,3.965517
gools,0,4.088419
gooly,0,3.937294
goons,0,3.996910
goony,0,3.854182
goops,0,3.703297
goopy,0,3.562692
goors,0,4.178178
goory,0,4.043473
goose,1,4.488821
goosy,0,3.899279
gopak,0,4.165993
gopik,0,4.020618
goral,0,5.140389
goras,0,5.039875
gored,0,5.040300
gores,0,5.167510
gorge,1,4.442798
goris,0,4.885113
gorms,0,4.517614
gormy,0,4.369453
gorps,0,4.558450
gorse,0,5.333121
gorsy,0,4.736152
gosht,0,4.539107
gosse,0,4.401920
gotch,0,4.386162
goths,0,4.399883
gothy,0,4.260161
gotta,0,4.214353
gouch,0,4.247173
gouge,1,4.114974
gouks,0,4.037435
goura,0,4.831855
gourd,1,4.595322
gouts,0,4.608236
gouty,0,4.440948
gowan,0,4.350976
gowds,0,3.872528
gowfs,0,3.637505
gowks,0,3.639493
gowls,0,4.216534
gowns,0,4.134673
goxes,0,4.174110
goyim,0,4.170691
goyle,0,4.901984
graal,0,4.541121
grabs,0,4.620485
grace,1,5.417198
grade,1,5.273926
grads,0,4.784286
graff,0,3.754486
graft,1,4.800511
grail,1,5.200526
grain,1,5.123811
graip,0,4.896329
grama,0,4.093062
grame,0,5.200191
gramp,0,4.496835
grams,0,4.706393
grana,0,4.417333
grand,1,4.897134
grans,0,5.012746
grant,1,5.241281
grape,1,5.248356
graph,1,4.633138
grapy,0,4.625432
grasp,1,4.865198
grass,1,4.324691
grate,1,5.604083
grave,1,4.929457
gravs,0,4.460789
gravy,1,4.342126
grays,0,4.745869
graze,1,4.701619
great,1,5.451087
grebe,0,4.349688
grebo,0,4.660959
grece,0,4.650320
greed,1,4.507047
greek,0,4.237643
green,1,4.688345
grees,0,4.651501
greet,1,4.870830
grege,0,3.902407
grego,0,4.218077
grein,0,5.120687
grens,0,4.987174
grese,0,4.765457
greve,0,4.158148
grews,0,4.491953
greys,0,4.691807
grice,0,5.217790
gride,0,5.055410
grids,0,4.583534
grief,1,4.807318
griff,0,3.548283
grift,0,4.585681
grigs,0,3.990593
grike,0,4.817392
grill,1,4.304138
grime,1,4.995221
grimy,1,4.384648
grind,1,4.658039
grins,0,4.791326
griot,0,5.141965
gripe,1,5.048001
grips,0,4.551187
gript,0,4.783451
gripy,0,4.423387
grise,0,5.339734
grist,0,5.089856
grisy,0,4.739790
grith,0,4.789949
grits,0,4.933670
grize,0,4.498343
groan,1,5.102471
groat,0,5.303314
grody,0,4.483113
grogs,0,3.993206
groin,1,4.942818
groks,0,4.355356
groma,0,4.684243
grone,0,5.266762
groof,0,3.785958
groom,1,3.921416
grope,1,5.027993
gross,1,4.125326
grosz,0,4.116560
grots,0,4.935093
grouf,0,4.305551
group,1,4.516396
grout,1,4.932901
grove,1,4.708859
grovy,0,4.151625
growl,1,4.448538
grown,1,4.359949
grows,0,4.318061
grrls,0,4.142613
grrrl,0,3.445881
grubs,0,4.205586
grued,0,4.854095
gruel,1,5.095021
grues,0,4.987870
grufe,0,4.631103
gruff,1,3.338302
grume,0,4.775064
grump,0,4.085550
grund,0,4.463292
grunt,1,4.808674
gryce,0,4.805968
gryde,0,4.644660
gryke,0,4.398892
grype,0,4.639663
grypt,0,4.394281
guaco,0,4.587885
guana,0,4.061373
guano,0,4.695200
guans,0,4.678694
guard,1,4.734455
guars,0,4.841432
guava,1,3.484916
gucks,0,3.702501
gucky,0,3.540077
gudes,0,4.534760
guess,1,3.972993
guest,1,4.927672
guffs,0,3.015230
gugas,0,3.752073
guide,1,4.716241
guids,0,4.259214
guild,1,4.483434
guile,1,5.071698
guilt,1,4.814235
guimp,0,3.959386
guiro,0,4.736588
guise,1,5.016099
gulag,0,3.863725
gular,0,4.927515
gulas,0,4.659395
gulch,1,4.171151
gules,0,4.843769
gulet,0,5.049654
gulfs,0,3.962104
gulfy,0,3.821676
gulls,0,3.790868
gully,1,3.622182
gulph,0,4.045896
gulps,0,4.165051
gulpy,0,4.015643
gumbo,1,3.703959
gumma,0,3.367945
gummi,0,3.174939
gummy,1,3.069773
gumps,0,3.757848
gundy,0,3.976179
gunge,0,3.981921
gungy,0,3.345791
gunks,0,3.878662
gunky,0,3.715002
gunny,0,3.482909
guppy,1,3.114806
guqin,0,3.606467
gurdy,0,4.188536
gurge,0,4.210343
gurls,0,4.629415
gurly,0,4.467810
gurns,0,4.571997
gurry,0,3.808246
gursh,0,4.505189
gurus,0,3.736676
gushy,0,3.932262
gusla,0,4.639443
gusle,0,4.953099
gusli,0,4.440214
gussy,0,3.538482
gusto,1,4.521029
gusts,0,3.708644
gusty,1,4.280265
gutsy,0,4.346643
gutta,0,3.969148
gutty,0,3.626849
guyed,0,4.350638
guyle,0,4.670654
guyot,0,4.415413
guyse,0,4.636610
gwine,0,4.564310
gyals,0,4.630684
gyans,0,4.554761
gybed,0,4.070686
gybes,0,4.212454
gyeld,0,4.414408
gymps,0,3.595833
gynae,0,4.885888
gynie,0,4.718510
gynny,0,2.669640
gynos,0,4.299607
gyoza,0,3.698218
gypos,0,4.039398
gyppo,0,3.172791
gyppy,0,2.285137
gypsy,1,3.207863
gyral,0,4.759133
gyred,0,4.621589
gyres,0,4.771952
gyron,0,4.543530
gyros,0,4.511378
gyrus,0,4.265701
gytes,0,4.637318
gyved,0,3.853800
gyves,0,4.006058
haafs,0,3.828683
haars,0,4.483891
habit,1,4.759495
hable,0,5.089837
habus,0,4.321280
hacek,0,4.616628
hacks,0,4.186757
hadal,0,4.174382
haded,0,4.270019
hades,0,4.985309
hadji,0,3.721659
hadst,0,4.888473
haems,0,4.833726
haets,0,5.226098
haffs,0,3.505337
hafiz,0,3.665398
hafts,0,4.464976
haggs,0,3.708611
hahas,0,3.383910
haick,0,4.410688
haika,0,3.873468
haiks,0,4.498930
haiku,0,4.250359
hails,0,5.065162
haily,0,4.886619
hains,0,4.982157
haint,0,5.174226
hairs,0,5.156788
hairy,1,4.985494
haith,0,4.317204
hajes,0,4.379603
hajis,0,4.069641
hajji,0,3.004205
hakam,0,3.482904
hakas,0,3.769066
hakea,0,4.072308
hakes,0,4.700525
hakim,0,4.129686
hakus,0,4.188983
halal,0,3.707614
haled,0,5.138928
haler,0,5.439614
hales,0,5.280012
halfa,0,3.815038
halfs,0,4.440113
halid,0,4.822579
hallo,0,4.296030
halls,0,4.259223
halma,0,3.964029
halms,0,4.603575
halon,0,5.009801
halos,0,4.960683
halse,0,5.485853
halts,0,4.990002
halva,0,3.706655
halve,1,4.821534
halwa,0,3.776353
hamal,0,4.079721
hamba,0,3.506403
hamed,0,4.760508
hames,0,4.897724
hammy,0,3.538927
hamza,0,3.080058
hanap,0,4.069768
hance,0,5.229636
hanch,0,3.977225
hands,0,4.613276
handy,1,4.449750
hangi,0,4.471624
hangs,0,4.532184
hanks,0,4.390104
hanky,0,4.203991
hansa,0,4.309886
hanse,0,5.427926
hants,0,4.937058
haole,0,5.500207
haoma,0,4.021929
hapax,0,3.248656
haply,0,4.509731
happi,0,3.700426
happy,1,3.584128
hapus,0,4.430472
haram,0,4.201647
hards,0,4.816561
hardy,1,4.648467
hared,0,5.264465
harem,1,5.130996
hares,0,5.403720
harim,0,4.842147
harks,0,4.601690
harls,0,5.104304
harms,0,4.754397
harns,0,5.086423
haros,0,5.120027
harps,0,4.791910
harpy,1,4.619672
harry,1,4.265046
harsh,1,4.390473
harts,0,5.146683
hashy,0,3.802805
hasks,0,3.644242
hasps,0,3.838177
hasta,0,4.299919
haste,1,5.397207
hasty,1,4.725745
hatch,1,4.029680
hated,0,5.143384
hater,1,5.484931
hates,0,5.272720
hatha,0,3.429336
hauds,0,4.503494
haufs,0,4.277823
haugh,0,3.689896
hauld,0,4.691155
haulm,0,4.558497
hauls,0,4.829132
hault,0,5.042129
hauns,0,4.757048
haunt,1,4.954619
hause,0,5.272021
haute,1,5.278771
haven,1,4.692157
haver,0,4.846865
haves,0,4.638599
havoc,1,4.202388
hawed,0,4.572130
hawks,0,3.895334
hawms,0,4.047784
hawse,0,4.934148
hayed,0,4.770463
hayer,0,5.124460
hayey,0,4.125026
hayle,0,5.123950
hazan,0,3.510854
hazed,0,4.259977
hazel,1,4.544746
hazer,0,4.611803
hazes,0,4.402634
heads,0,4.951876
heady,1,4.738957
heald,0,5.155784
heals,0,5.289732
heame,0,4.596046
heaps,0,4.927777
heapy,0,4.713256
heard,1,5.254475
heare,0,5.107106
hears,0,5.379745
heart,1,5.614519
heast,0,5.466539
heath,1,4.526810
heats,0,5.282402
heave,1,4.317774
heavy,1,4.411781
heben,0,4.222632
hebes,0,4.159982
hecht,0,4.024496
hecks,0,4.198603
heder,0,4.510889
hedge,1,4.078582
hedgy,0,4.140560
heeds,0,4.183889
heedy,0,3.964425
heels,0,4.531457
heeze,0,3.051426
hefte,0,4.227533
hefts,0,4.492533
hefty,1,4.267379
heids,0,4.775613
heigh,0,3.926945
heils,0,5.116458
heirs,0,5.213938
heist,1,5.294966
hejab,0,3.907503
hejra,0,4.426450
heled,0,4.455656
heles,0,4.590853
helio,0,4.987808
helix,1,4.239269
hello,1,4.325344
hells,0,4.289585
helms,0,4.623006
helos,0,4.982541
helot,0,5.194597
helps,0,4.665159
helve,0,4.097137
hemal,0,4.927730
hemes,0,4.207778
hemic,0,4.428914
hemin,0,4.662413
hemps,0,4.274447
hempy,0,4.063651
hence,1,4.496501
hench,0,3.971852
hends,0,4.639653
henge,0,4.288088
henna,0,4.340584
henny,0,3.939611
henry,0,4.847031
hents,0,4.968923
hepar,0,5.151872
herbs,0,4.690275
herby,0,4.485779
herds,0,4.845919
heres,0,4.732370
herls,0,5.136387
herma,0,4.958162
herms,0,4.775560
herns,0,5.099142
heron,1,5.170536
heros,0,5.142095
herry,0,4.251220
herse,0,4.903477
hertz,0,4.416163
herye,0,4.484628
hesps,0,3.866573
hests,0,4.214827
hetes,0,4.587396
heths,0,4.073960
heuch,0,3.888370
heugh,0,3.709601
hevea,0,4.112601
hewed,0,3.880655
hewer,0,4.226128
hewgh,0,3.299020
hexad,0,4.166361
hexed,0,3.575044
hexer,0,3.925797
hexes,0,3.719484
hexyl,0,3.875269
heyed,0,4.085138
hiant,0,5.156135
hicks,0,3.977916
hided,0,4.078182
hider,0,5.010480
hides,0,4.808894
hiems,0,4.630200
highs,0,3.444437
hight,0,3.632372
hijab,0,3.642920
hijra,0,4.152696
hiked,0,4.365529
hiker,0,4.718870
hikes,0,4.526305
hikoi,0,3.408455
hilar,0,5.171666
hilch,0,3.825441
hillo,0,4.093322
hills,0,4.060147
hilly,1,3.870095
hilts,0,4.785851
hilum,0,4.289687
hilus,0,4.554637
himbo,0,3.962172
hinau,0,4.593032
hinds,0,4.388166
hinge,1,4.765166
hings,0,4.297647
hinky,0,3.975571
hinny,0,3.742649
hints,0,4.716573
hiois,0,4.052786
hiply,0,4.314217
hippo,1,3.585942
hippy,1,3.379777
hired,0,5.078006
hiree,0,4.913741
hirer,0,4.622087
hires,0,5.233280
hissy,0,3.803011
hists,0,3.971748
hitch,1,3.811263
hithe,0,4.334933
hived,0,4.293295
hiver,0,4.649423
hives,0,4.448892
hizen,0,4.268629
hoaed,0,5.154131
hoagy,0,4.508951
hoard,1,5.039188
hoars,0,5.147078
hoary,0,4.994690
hoast,0,5.235861
hobby,1,3.283715
hobos,0,3.658228
hocks,0,4.021912
hocus,0,4.364262
hodad,0,3.960240
hodja,0,3.775041
hoers,0,5.154362
hogan,0,4.629510
hogen,0,4.784998
hoggs,0,3.544121
hoghs,0,3.504662
hohed,0,4.021141
hoick,0,4.243636
hoied,0,5.006385
hoiks,0,4.342830
hoing,0,4.482773
hoise,0,5.319605
hoist,1,5.074936
hokas,0,4.391817
hoked,0,4.385538
hokes,0,4.537539
hokey,0,4.330668
hokis,0,4.250557
hokku,0,3.132551
hokum,0,3.767933
holds,0,4.510954
holed,0,4.980167
holes,0,5.122879
holey,0,4.903431
holks,0,4.291337
holla,0,4.246344
hollo,0,3.464729
holly,1,3.910820
holme,0,4.910765
holms,0,4.447045
holon,0,4.127486
holos,0,4.087048
holts,0,4.834119
homas,0,4.579732
homed,0,4.592608
homer,1,4.930085
homes,0,4.740300
homey,0,4.525396
homie,0,4.885415
homme,0,4.009510
homos,0,3.717269
honan,0,4.219939
honda,0,4.625123
honds,0,4.459751
honed,0,4.930459
honer,0,5.245898
hones,0,5.072111
honey,1,4.841992
hongi,0,4.320086
hongs,0,4.373521
honks,0,4.232060
honky,0,4.040616
honor,1,4.315412
hooch,0,3.170203
hoods,0,3.818100
hoody,0,3.655518
hooey,0,4.208388
hoofs,0,3.588035
hooka,0,3.741353
hooks,0,3.593612
hooky,0,3.406530
hooly,0,3.983004
hoons,0,4.088373
hoops,0,3.778104
hoord,0,4.125254
hoors,0,4.251767
hoosh,0,3.368579
hoots,0,4.149405
hooty,0,3.969246
hoove,0,3.919541
hopak,0,4.239576
hoped,0,4.645551
hoper,0,4.996376
hopes,0,4.794834
hoppy,0,3.422460
horah,0,4.365948
horal,0,5.192365
horas,0,5.103896
horde,1,5.123125
horis,0,4.956095
horks,0,4.437889
horme,0,5.035476
horns,0,4.918086
horny,1,4.743911
horse,1,5.421085
horst,0,5.169029
horsy,0,4.792723
hosed,0,4.900373
hosel,0,5.205191
hosen,0,5.107881
hoser,0,5.258642
hoses,0,4.319496
hosey,0,4.834714
hosta,0,4.925855
hosts,0,4.031715
hotch,0,3.853594
hotel,1,5.266515
hoten,0,5.179187
hotly,1,4.671106
hotty,0,3.923445
houff,0,3.297572
houfs,0,4.123133
hough,0,3.529126
hound,1,4.456659
houri,0,4.711829
hours,0,4.784782
house,1,5.098863
houts,0,4.676669
hovea,0,4.597229
hoved,0,4.325938
hovel,1,4.619436
hoven,0,4.520353
hover,1,4.675810
hoves,0,4.474941
howbe,0,4.259920
howdy,1,3.775594
howes,0,4.550650
howff,0,2.879913
howfs,0,3.716722
howks,0,3.725099
howls,0,4.279440
howre,0,4.856096
howso,0,3.613197
hoxed,0,4.102376
hoxes,0,4.248117
hoyas,0,4.657372
hoyed,0,4.606666
hoyle,0,4.938999
hubby,0,3.033729
hucks,0,3.783290
hudna,0,4.409365
hudud,0,2.677753
huers,0,4.935080
huffs,0,3.100557
huffy,0,2.933828
huger,0,4.731841
huggy,0,3.131240
huhus,0,2.729338
huias,0,4.748184
hulas,0,4.718447
hules,0,4.909419
hulks,0,4.047175
hulky,0,3.853959
hullo,0,3.926319
hulls,0,3.866142
hully,0,3.670275
human,1,4.383928
humas,0,4.345415
humfs,0,3.656032
humic,0,4.015280
humid,1,4.059525
humor,1,4.519259
humph,1,3.101137
humps,0,3.844348
humpy,0,3.668133
humus,1,3.300247
hunch,1,3.562242
hunks,0,3.976795
hunky,1,3.789888
hunts,0,4.520735
hurds,0,4.411126
hurls,0,4.698311
hurly,0,4.509969
hurra,0,4.203275
hurry,1,3.860192
hurst,0,4.926498
hurts,0,4.734121
hushy,0,3.401146
husks,0,3.234036
husky,1,3.793352
husos,0,3.792636
hussy,1,3.604844
hutch,1,3.630120
hutia,0,4.704027
huzza,0,2.850843
huzzy,0,2.527402
hwyls,0,3.874500
hydra,0,4.431755
hydro,1,4.327380
hyena,1,4.734753
hyens,0,4.564774
hygge,0,3.558180
hying,0,4.081323
hykes,0,4.132097
hylas,0,4.577158
hyleg,0,4.409075
hyles,0,4.703094
hylic,0,4.216840
hymen,1,4.350495
hymns,0,3.971100
hynde,0,4.454477
hyoid,0,4.322621
hyped,0,4.214560
hyper,1,4.584162
hypes,0,4.380855
hypha,0,3.324464
hyphy,0,2.325562
hypos,0,4.108381
hyrax,0,3.966491
hyson,0,4.412080
hythe,0,3.914988
iambi,0,3.494557
iambs,0,4.294173
ibrik,0,3.425701
icers,0,5.000437
iched,0,4.463611
iches,0,4.591851
ichor,0,4.581298
icier,0,4.498289
icily,1,3.827439
icing,1,3.535175
icker,0,4.601297
ickle,0,4.609255
icons,0,4.654198
ictal,0,4.944835
ictic,0,3.111514
ictus,0,4.420455
idant,0,4.951316
ideal,1,5.016658
ideas,0,4.870838
idees,0,4.364100
ident,0,4.913717
idiom,1,3.562432
idiot,1,4.063009
idled,0,4.180407
idler,1,5.055847
idles,0,4.883486
idola,0,4.740388
idols,0,4.626585
idyll,1,3.664054
idyls,0,4.259710
iftar,0,4.805233
igapo,0,4.337691
igged,0,3.770967
igloo,1,3.797169
iglus,0,4.236987
ihram,0,4.681457
ikans,0,4.513592
ikats,0,4.592760
ikons,0,4.329926
ileac,0,5.135550
ileal,0,4.671789
ileum,0,4.688127
ileus,0,4.952528
iliac,1,4.233183
iliad,0,4.258865
ilial,0,3.777118
ilium,0,3.766939
iller,0,4.734147
illth,0,4.117128
image,1,4.822541
imago,0,4.340100
imams,0,3.837793
imari,0,4.082013
imaum,0,3.689199
imbar,0,4.532748
imbed,0,4.258733
imbue,1,4.320215
imide,0,3.966839
imido,0,3.528739
imids,0,3.476054
imine,0,4.194496
imino,0,3.750636
immew,0,3.479608
immit,0,3.053576
immix,0,2.052600
imped,0,4.349024
impel,1,4.644696
impis,0,3.403730
imply,1,4.043235
impot,0,4.382961
impro,0,4.348013
imshi,0,3.286360
imshy,0,3.935083
inane,1,4.718245
inapt,0,4.923052
inarm,0,4.885762
inbox,1,3.586172
inbye,0,4.471335
incel,0,5.038465
incle,0,5.081136
incog,0,4.241800
incur,1,4.647655
incus,0,4.332172
incut,0,4.553662
indew,0,4.372423
index,1,4.065782
india,0,3.895144
indie,0,4.230483
indol,0,4.655686
indow,0,4.034605
indri,0,3.826789
indue,0,4.747921
inept,1,4.879268
inerm,0,4.864418
inert,1,5.339046
infer,1,4.770701
infix,0,2.701110
infos,0,4.247451
infra,0,4.541062
ingan,0,3.869570
ingle,0,4.902208
ingot,1,4.596691
inion,0,3.395248
inked,0,4.376136
inker,0,4.719146
inkle,0,4.717665
inlay,1,4.777161
inlet,1,5.321632
inned,0,4.191873
inner,1,4.516541
innit,0,3.453862
inorb,0,4.623344
input,1,4.455242
inrun,0,4.038962
inset,0,5.272795
inspo,0,4.427881
intel,0,5.254576
inter,1,5.303586
intil,0,4.180895
intis,0,4.035399
intra,0,5.082289
intro,1,4.964252
inula,0,4.752786
inure,0,5.196136
inurn,0,4.068524
inust,0,4.835401
invar,0,4.614301
inwit,0,3.680420
iodic,0,3.760646
iodid,0,3.204938
iodin,0,3.976815
ionic,1,3.984102
iotas,0,5.085465
ippon,0,3.730180
irade,0,5.489154
irate,1,5.831397
irids,0,4.081783
iring,0,3.982246
irked,0,4.691004
iroko,0,3.963036
irone,0,5.499766
irons,0,5.069399
irony,1,4.938573
isbas,0,3.727053
ishes,0,3.978580
isled,0,4.926034
isles,0,4.361258
islet,1,5.303650
isnae,0,5.288372
issei,0,3.497100
issue,1,4.222623
istle,0,5.272351
itchy,1,4.128006
items,0,4.689445
ither,0,5.042277
ivied,0,3.715569
ivies,0,3.866815
ivory,1,4.293439
ixias,0,3.464788
ixnay,0,3.964564
ixora,0,4.323613
ixtle,0,4.549879
izard,0,4.261295
izars,0,4.371530
izzat,0,3.393034
jaaps,0,3.420470
jabot,0,4.157044
jacal,0,3.623701
jacks,0,3.592171
jacky,0,3.413221
jaded,0,3.650346
jades,0,4.378187
jafas,0,3.170754
jaffa,0,2.234170
jagas,0,3.337993
jager,0,4.501054
jaggs,0,3.083667
jaggy,0,2.928704
jagir,0,4.284610
jagra,0,3.498792
jails,0,4.455237
jaker,0,4.284998
jakes,0,4.082882
jakey,0,3.892009
jalap,0,3.502296
jalop,0,4.140657
jambe,0,4.024842
jambo,0,3.542542
jambs,0,3.508676
jambu,0,3.280504
james,0,4.295292
jammy,0,2.927897
jamon,0,4.015955
janes,0,4.614382
janns,0,3.519699
janny,0,3.350461
janty,0,4.148408
japan,0,3.443518
japed,0,4.204061
japer,0,4.558242
japes,0,4.353820
jarks,0,3.985998
jarls,0,4.506565
jarps,0,4.191695
jarta,0,3.916734
jarul,0,4.394402
jasey,0,4.402807
jaspe,0,4.475110
jasps,0,3.225523
jatos,0,4.366724
jauks,0,3.652251
jaunt,1,4.337200
jaups,0,3.856640
javas,0,3.092504
javel,0,4.166189
jawan,0,3.203820
jawed,0,3.959869
jaxie,0,3.946811
jazzy,1,2.309077
jeans,0,4.616372
jeats,0,4.699720
jebel,0,3.705779
jedis,0,4.097141
jeels,0,3.923184
jeely,0,3.711517
jeeps,0,3.549639
jeers,0,4.012304
jeeze,0,2.420055
jefes,0,3.432499
jeffs,0,2.894665
jehad,0,4.046996
jehus,0,3.798156
jelab,0,4.202389
jello,0,3.706445
jells,0,3.674413
jelly,1,3.449331
jembe,0,3.276769
jemmy,0,2.913581
jenny,0,3.327206
jeons,0,4.407494
jerid,0,4.387942
jerks,0,3.996425
jerky,1,3.771577
jerry,0,3.651347
jesse,0,3.333299
jests,0,3.611659
jesus,0,3.351434
jetes,0,3.979496
jeton,0,4.431318
jetty,1,3.467381
jeune,0,3.920163
jewed,0,3.264816
jewel,1,3.558523
jewie,0,3.556261
jhala,0,3.504638
jiaos,0,4.322359
jibba,0,2.912335
jibbs,0,2.764047
jibed,0,3.918258
jiber,0,4.268788
jibes,0,4.057964
jiffs,0,2.656776
jiffy,1,2.508101
jiggy,0,2.699811
jigot,0,3.978685
jihad,0,3.785119
jills,0,3.435248
jilts,0,4.187377
jimmy,0,2.719577
jimpy,0,3.277999
jingo,0,3.709912
jinks,0,3.535069
jinne,0,3.772918
jinni,0,2.467956
jinns,0,3.287294
jirds,0,3.991380
jirga,0,4.077454
jirre,0,4.107389
jisms,0,2.969226
jived,0,3.680627
jiver,0,4.032239
jives,0,3.830490
jivey,0,3.637552
jnana,0,2.851123
jobed,0,3.947101
jobes,0,4.072809
jocko,0,2.772779
jocks,0,3.413864
jocky,0,3.238653
jocos,0,3.243631
jodel,0,4.379185
joeys,0,4.017855
johns,0,3.809854
joins,0,4.189326
joint,1,4.401707
joist,1,4.477563
joked,0,3.762789
joker,1,4.107499
jokes,0,3.912439
jokey,0,3.720413
jokol,0,3.051068
joled,0,4.377133
joles,0,4.517248
jolls,0,3.480311
jolly,1,3.297797
jolts,0,4.236191
jolty,0,4.044649
jomon,0,3.125976
jomos,0,3.086281
jones,0,4.454609
jongs,0,3.744387
jonty,0,3.982755
jooks,0,2.962086
joram,0,4.217643
jorum,0,3.853958
jotas,0,4.356822
jotty,0,3.318739
jotun,0,4.056561
joual,0,4.265819
jougs,0,3.641974
jouks,0,3.484525
joule,0,4.524256
jours,0,4.159580
joust,1,4.254500
jowar,0,4.083760
jowed,0,3.785590
jowls,0,3.658545
jowly,0,3.487380
joyed,0,4.005140
jubas,0,3.673904
jubes,0,3.858774
jucos,0,3.753478
judas,0,3.811532
judge,1,3.767504
judgy,0,3.131525
judos,0,3.681855
jugal,0,3.865188
jugum,0,2.389555
juice,1,4.335291
juicy,1,3.689060
jujus,0,2.038309
juked,0,3.553559
jukes,0,3.705935
jukus,0,2.476702
julep,0,4.084719
jumar,0,4.026947
jumbo,1,3.141340
jumby,0,2.929859
jumps,0,3.216195
jumpy,1,3.057808
junco,0,3.782051
junks,0,3.339911
junky,0,3.163381
junta,1,4.060523
junto,1,3.963396
jupes,0,3.965340
jupon,0,3.694767
jural,0,4.343701
jurat,0,4.481934
jurel,0,4.521091
jures,0,4.419108
juror,1,3.592753
justs,0,3.160137
jutes,0,4.291196
jutty,0,3.060698
juves,0,3.646073
juvie,0,3.787461
kaama,0,2.915262
kabab,0,2.793714
kabar,0,3.943280
kabob,0,3.444295
kacha,0,3.498654
kacks,0,3.536439
kadai,0,3.713138
kades,0,4.718326
kadis,0,4.401808
kafir,0,4.472303
kagos,0,4.326910
kagus,0,4.094996
kahal,0,3.827198
kaiak,0,3.297010
kaids,0,4.446589
kaies,0,5.037722
kaifs,0,4.220716
kaika,0,3.186342
kaiks,0,3.825133
kails,0,4.793366
kaims,0,4.373481
kaing,0,4.345044
kains,0,4.689313
kakas,0,3.089313
kakis,0,3.734829
kalam,0,3.773811
kales,0,5.024676
kalif,0,4.290346
kalis,0,4.709148
kalpa,0,3.742422
kamas,0,3.676949
kames,0,4.635858
kamik,0,3.517184
kamis,0,4.318891
kamme,0,3.923985
kanae,0,4.467016
kanas,0,4.004352
kandy,0,4.189766
kaneh,0,4.818714
kanes,0,4.953056
kanga,0,3.625020
kangs,0,4.254310
kanji,0,3.665014
kants,0,4.672192
kanzu,0,3.537504
kaons,0,4.714883
kapas,0,3.739230
kaphs,0,4.061210
kapok,0,3.577572
kapow,0,3.915144
kappa,1,2.844282
kapus,0,4.160626
kaput,0,4.380588
karas,0,4.209448
karat,0,4.428515
karks,0,3.938374
karma,1,3.848014
karns,0,4.811379
karoo,0,4.191311
karos,0,4.862728
karri,0,4.127090
karst,0,5.086388
karsy,0,4.710639
karts,0,4.895082
karzy,0,3.820707
kasha,0,3.677084
kasme,0,4.763684
katal,0,4.181813
katas,0,4.062918
katis,0,4.705184
katti,0,3.952449
kaugh,0,4.032284
kauri,0,4.567555
kauru,0,3.823613
kaury,0,4.494649
kaval,0,3.555371
kavas,0,3.439672
kawas,0,3.501763
kawau,0,3.257839
kawed,0,4.296035
kayak,1,2.929084
kayle,0,4.874220
kayos,0,4.402056
kazis,0,3.815806
kazoo,0,3.134538
kbars,0,4.348342
kebab,1,3.647934
kebar,0,4.783290
kebob,0,3.449121
kecks,0,3.545544
kedge,0,3.796474
kedgy,0,3.870569
keech,0,3.824259
keefs,0,3.683661
keeks,0,3.285411
keels,0,4.266468
keema,0,4.004206
keeno,0,4.186064
keens,0,4.178915
keeps,0,3.893398
keets,0,4.245048
keeve,0,3.001828
kefir,0,4.480797
kehua,0,4.290553
